date,currency,price,volume,market_cap
2025-02-25,Ripple,207.99,50314864,10465020918
2025-02-25,Dash,3446.58,25978881,89538372219
2025-02-26,Bitcoin,15388.61,61750152,950249289770
2025-02-26,Ethereum,4489.69,81182518,364484067450
2025-02-26,Litecoin,2915.69,73291950,213696809798
2025-02-26,Ripple,1824.18,64455587,117578326928
2025-02-26,Dash,2330.96,19803678,46161606614
2025-02-27,Bitcoin,35086.94,56089999,1968026630374
2025-02-27,Ethereum,1793.17,91222580,163577780240
2025-02-27,Litecoin,104.77,32261542,3379993222
2025-02-27,Ripple,284.5,76886204,21874225135
2025-02-27,Dash,3510.57,33803870,118670751305
2025-02-28,Bitcoin,33783.18,40197785,1358008920823
2025-02-28,Ethereum,3781.29,45964183,173804057205
2025-02-28,Litecoin,2061.46,93538262,192825142673
2025-02-28,Ripple,1254.47,12924287,16213135205
2025-02-28,Dash,2922.76,96962859,283398886957
2025-03-01,Bitcoin,18892.02,7141640,134920018870
2025-03-01,Ethereum,1696.59,51087234,86674212872
2025-03-01,Litecoin,809.7,66152120,53563294551
2025-03-01,Ripple,4988.75,45722208,228096536381
2025-03-01,Dash,1773.71,40669713,72136166419
2025-03-02,Bitcoin,5757.4,88444087,509207754352
2025-03-02,Ethereum,2074.19,39340167,81598854348
2025-03-02,Litecoin,3298.49,44761309,147644522944
2025-03-02,Ripple,3241.2,7083183,22958029696
2025-03-02,Dash,4068.64,94109891,382898830320
2025-03-03,Bitcoin,32438.3,95502027,3097923824251
2025-03-03,Ethereum,757.25,48264203,36547895169
2025-03-03,Litecoin,3009.07,58591928,176307417502
2025-03-03,Ripple,2007.37,34470357,69194716469
2025-03-03,Dash,634.21,39782503,25230358750
2025-03-04,Bitcoin,8133.12,73702202,599429183772
2025-03-04,Ethereum,1044.23,6797965,7098665019
2025-03-04,Litecoin,2761.88,59927744,165512963803
2025-03-04,Ripple,4359.58,58121180,253383822736
2025-03-04,Dash,1727.47,80498176,139058162066
2025-03-05,Bitcoin,27013.99,8848748,239040000394
2025-03-05,Ethereum,2829.3,90893836,257165586290
2025-03-05,Litecoin,1981.62,30336254,60115034483
2025-03-05,Ripple,717.43,15993107,11473981509
2025-03-05,Dash,2163.91,59972303,129774913861
2025-03-06,Bitcoin,4030.86,94017290,378970741383
2025-03-06,Ethereum,3775.69,59075768,223051938193
2025-03-06,Litecoin,4142.21,8938489,37025102774
2025-03-06,Ripple,2384.25,63379220,151111695386
2025-03-06,Dash,4143.28,78563486,325510652949
2025-03-07,Bitcoin,13853.53,94147137,1304270633789
2025-03-07,Ethereum,621.82,87638228,54494920240
2025-03-07,Litecoin,4854.7,18538199,89997470717
2025-03-07,Ripple,3610.36,4988266,18009427926
2025-03-07,Dash,2027.17,52112047,105640164287
2025-03-08,Bitcoin,29032.3,93657788,2719101288865
2025-03-08,Ethereum,3361.29,48646517,163514867399
2025-03-08,Litecoin,4048.39,95102749,385013419882
2025-03-08,Ripple,110.43,98269606,10851768797
2025-03-08,Dash,430.75,81624291,35159833362
2025-03-09,Bitcoin,14016.81,14085786,197437781994
2025-03-09,Ethereum,2199.33,64751701,142410632163
2025-03-09,Litecoin,1904.82,6401975,12194618053
2025-03-09,Ripple,2997.35,90337924,270773993766
2025-03-09,Dash,1916.14,22416945,42953971523
2025-03-10,Bitcoin,22128.92,5787908,128080179403
2025-03-10,Ethereum,4102.46,82807740,339715100511
2025-03-10,Litecoin,2940.04,35957186,105715691607
2025-03-10,Ripple,3998.94,55914015,223596616489
2025-03-10,Dash,4129.68,63514420,262294165188
2025-03-11,Bitcoin,39220.3,60257736,2363326208101
2025-03-11,Ethereum,2070.76,95836640,198455057269
2025-03-11,Litecoin,2705.62,60903862,164782404285
2025-03-11,Ripple,1102.52,62939428,69391735904
2025-03-11,Dash,2858.08,19299001,55158110883
2025-03-12,Bitcoin,2979.45,60831573,181244562767
2025-03-12,Ethereum,3818.48,52816736,201679911914
2025-03-12,Litecoin,1133.94,66985676,75957767194
2025-03-12,Ripple,400.62,44741537,17924382313
2025-03-12,Dash,816.92,19261446,15735011497
2025-03-13,Bitcoin,10114.78,39283999,397348894963
2025-03-13,Ethereum,255.85,40381551,10331454698
2025-03-13,Litecoin,2558.59,48846134,124977038315
2025-03-13,Ripple,1913.98,84075514,160919039617
2025-03-13,Dash,726.72,51063978,37109159159
2025-03-14,Bitcoin,3102.16,8044412,24955091134
2025-03-14,Ethereum,2869.37,57035824,163656988684
2025-03-14,Litecoin,4390.18,56229494,246857586041
2025-03-14,Ripple,4798.96,5820790,27933733233
2025-03-14,Dash,490.13,5362520,2628324689
2025-03-15,Bitcoin,9263.92,54585741,505678155351
2025-03-15,Ethereum,3227.9,5512931,17795168680
2025-03-15,Litecoin,4729.86,84374372,399078956036
2025-03-15,Ripple,1483.13,8641565,12816588789
2025-03-15,Dash,849.52,13567497,11525838004
2025-03-16,Bitcoin,6164.28,52337607,322623489141
2025-03-16,Ethereum,1229.31,36455832,44815614554
2025-03-16,Litecoin,4947.53,68747111,340128235331
2025-03-16,Ripple,4744.91,15113099,71710270711
2025-03-16,Dash,1910.76,55918449,106846687744
2025-03-17,Bitcoin,3838.0,1414557,5429062975
2025-03-17,Ethereum,3352.2,64540132,216351729572
2025-03-17,Litecoin,2054.0,49474764,101621311280
2025-03-17,Ripple,2077.27,3376499,7013912669
2025-03-17,Dash,1676.92,18531143,31075328074
2025-03-18,Bitcoin,4921.3,95715323,471043781783
2025-03-18,Ethereum,2996.84,73136972,219179707721
2025-03-18,Litecoin,1576.89,39921566,62951805345
2025-03-18,Ripple,1184.7,10599601,12557308347
2025-03-18,Dash,895.24,79953890,71577943628
2025-03-19,Bitcoin,33877.32,55145959,1868197428470
2025-03-19,Ethereum,2375.5,92320994,219308692729
2025-03-19,Litecoin,363.77,28779481,10469038681
2025-03-19,Ripple,1749.75,78460155,137285992271
2025-03-19,Dash,4962.57,24826381,123202748931
2025-03-20,Bitcoin,43715.38,83231653,3638503291034
2025-03-20,Ethereum,1123.36,40533925,45534373795
2025-03-20,Litecoin,2048.42,97843846,200425622032
2025-03-20,Ripple,904.54,80116639,72468818349
2025-03-20,Dash,1671.03,73356164,122580362237
2025-03-21,Bitcoin,21000.61,58257617,1223445380599
2025-03-21,Ethereum,4163.08,80612391,335595478192
2025-03-21,Litecoin,4332.13,6902115,29900855359
2025-03-21,Ripple,3460.28,14858750,51415489372
2025-03-21,Dash,2079.15,55310253,114998382306
2025-03-22,Bitcoin,20137.03,52441556,1056017392342
2025-03-22,Ethereum,4982.63,14386514,71682703749
2025-03-22,Litecoin,3377.31,40204096,135781802145
2025-03-22,Ripple,665.14,16714940,11117702926
2025-03-22,Dash,4746.37,88080548,418062924632
2025-03-23,Bitcoin,45352.11,99161745,4497194092180
2025-03-23,Ethereum,1041.66,36188494,37695966610
2025-03-23,Litecoin,3346.13,48896451,163613796420
2025-03-23,Ripple,2092.01,36423314,76197784500
2025-03-23,Dash,2968.94,57983749,172150492323
2025-03-24,Bitcoin,8072.98,47702244,385099049155
2025-03-24,Ethereum,2767.4,57458407,159010598401
2025-03-24,Litecoin,1050.61,74484868,78254915980
2025-03-24,Ripple,126.09,36128354,4555530848
2025-03-24,Dash,3901.09,56825399,221680724960
2025-03-25,Bitcoin,13058.2,69800359,911466732025
2025-03-25,Ethereum,2837.0,79828117,226472207765
2025-03-25,Litecoin,3675.15,61400684,225656873945
2025-03-25,Ripple,2440.94,14185030,34624801946
2025-03-25,Dash,1306.74,42490848,55524446124
2025-03-26,Bitcoin,29965.0,51857078,1553897561500
2025-03-26,Ethereum,1440.99,1639971,2363188669
2025-03-26,Litecoin,2481.25,29276973,72643386036
2025-03-26,Ripple,3673.07,3370680,12380737952
2025-03-26,Dash,2924.18,94205950,275475207498
2025-03-27,Bitcoin,8720.55,47693300,415911608846
2025-03-27,Ethereum,457.2,62942509,28777366675
2025-03-27,Litecoin,2752.7,41329187,113766991217
2025-03-27,Ripple,2606.93,89760891,234000626626
2025-03-27,Dash,981.55,3233887,3174227537
2025-03-28,Bitcoin,43083.26,58134591,2504627593496
2025-03-28,Ethereum,4453.3,60097577,267632733180
2025-03-28,Litecoin,4050.82,43537663,176363428953
2025-03-28,Ripple,3749.32,91391105,342654925469
2025-03-28,Dash,2860.66,18897730,54059934797
2025-03-29,Bitcoin,13439.95,20665813,277747574959
2025-03-29,Ethereum,1234.36,31335129,38678844604
2025-03-29,Litecoin,2775.71,59211171,164353242861
2025-03-29,Ripple,2132.56,61926657,132062069717
2025-03-29,Dash,407.97,9691035,3953617536
2025-03-30,Bitcoin,8591.56,52289672,449249639208
2025-03-30,Ethereum,1070.05,29045156,31079827036
2025-03-30,Litecoin,2001.62,81374746,162881657314
2025-03-30,Ripple,69.41,65288503,4531628871
2025-03-30,Dash,3344.42,80066922,267777077250
2025-03-31,Bitcoin,46637.65,2993647,139616674164
2025-03-31,Ethereum,769.0,88730958,68234386219
2025-03-31,Litecoin,2292.65,56894473,130438941095
2025-03-31,Ripple,3315.17,68227594,226186052904
2025-03-31,Dash,4658.71,99697992,464463918422
2025-04-01,Bitcoin,36007.9,29434900,1059888955656
2025-04-01,Ethereum,4398.77,5872871,25833430447
2025-04-01,Litecoin,1155.48,89841186,103809797515
2025-04-01,Ripple,1281.03,22844455,29264476680
2025-04-01,Dash,690.71,86052064,59437249441
2025-04-02,Bitcoin,25002.96,67814427,1695561608569
2025-04-02,Ethereum,1195.41,76046002,90905999821
2025-04-02,Litecoin,3800.05,31947204,121401029416
2025-04-02,Ripple,2053.47,21759337,44682192330
2025-04-02,Dash,4882.81,64914655,316965762359
2025-04-03,Bitcoin,46727.2,31035169,1450186558496
2025-04-03,Ethereum,3909.48,76820006,300325997654
2025-04-03,Litecoin,3458.31,96598259,334066635990
2025-04-03,Ripple,1967.84,13941015,27433649735
2025-04-03,Dash,3358.58,73201670,245853455229
2025-04-04,Bitcoin,28753.07,21474971,617471381552
2025-04-04,Ethereum,2522.33,31906784,80479414763
2025-04-04,Litecoin,2137.39,64876639,138666672585
2025-04-04,Ripple,3726.1,23990244,89390030271
2025-04-04,Dash,2026.69,27646996,56031786263
2025-04-05,Bitcoin,9931.66,78555335,780184941413
2025-04-05,Ethereum,4546.27,37652986,171180738301
2025-04-05,Litecoin,3756.42,89802534,337335988000
2025-04-05,Ripple,4230.64,19098525,80798917789
2025-04-05,Dash,4781.46,38290968,183086874631
2025-04-06,Bitcoin,16962.1,7180701,121799769011
2025-04-06,Ethereum,2430.92,11792348,28666250385
2025-04-06,Litecoin,1242.77,32377320,40237699048
2025-04-06,Ripple,4044.15,87673376,354564349549
2025-04-06,Dash,1512.4,86011114,130083324131
2025-04-07,Bitcoin,42861.56,76700444,3287500774161
2025-04-07,Ethereum,733.56,69341962,50866551977
2025-04-07,Litecoin,4725.13,68571507,324009000156
2025-04-07,Ripple,1658.15,50557352,83831728721
2025-04-07,Dash,3228.66,51546470,166426060538
2025-04-08,Bitcoin,5997.74,31894340,191293804753
2025-04-08,Ethereum,4012.0,86280387,346156903400
2025-04-08,Litecoin,686.59,95286288,65422272981
2025-04-08,Ripple,1644.18,66569060,109451531070
2025-04-08,Dash,3759.15,81382677,305929735644
2025-04-09,Bitcoin,47287.49,31979035,1512208326975
2025-04-09,Ethereum,4292.55,14037003,60254488894
2025-04-09,Litecoin,3525.23,74455795,262474102874
2025-04-09,Ripple,3388.65,25979159,88034236038
2025-04-09,Dash,4365.23,17716988,77338699174
2025-04-10,Bitcoin,2681.83,72029034,193169927868
2025-04-10,Ethereum,2377.43,85060704,202225956946
2025-04-10,Litecoin,1917.05,17659580,33854251819
2025-04-10,Ripple,4182.23,55342054,231453048124
2025-04-10,Dash,946.06,72318016,68417185149
2025-04-11,Bitcoin,25555.73,60826985,1554478061012
2025-04-11,Ethereum,2304.55,83042189,191374512291
2025-04-11,Litecoin,4147.83,71229493,295447873761
2025-04-11,Ripple,527.1,84046532,44300620155
2025-04-11,Dash,3355.1,70005392,234874938241
2025-04-12,Bitcoin,18149.21,88048676,1598013535346
2025-04-12,Ethereum,3626.89,12146456,44053805382
2025-04-12,Litecoin,2038.95,88751656,180960134900
2025-04-12,Ripple,236.08,96180245,22706115829
2025-04-12,Dash,3395.84,63506222,215657280982
2025-04-13,Bitcoin,13528.04,25630387,346728793248
2025-04-13,Ethereum,4710.3,30528973,143800526481
2025-04-13,Litecoin,3877.55,39919058,154788100844
2025-04-13,Ripple,696.36,2060814,1435061405
2025-04-13,Dash,2721.33,97602103,265607751572
2025-04-14,Bitcoin,18456.87,36362041,671129565849
2025-04-14,Ethereum,1720.52,52533840,90385715542
2025-04-14,Litecoin,2203.38,88111548,194143253628
2025-04-14,Ripple,2527.65,51268026,129587800517
2025-04-14,Dash,691.94,98291215,68012029572
2025-04-15,Bitcoin,12498.72,8263043,103277453036
2025-04-15,Ethereum,3315.76,59941271,198751163081
2025-04-15,Litecoin,2075.79,42797031,88837510440
2025-04-15,Ripple,3925.34,20375551,79980989204
2025-04-15,Dash,4101.28,65225964,267510240807
2025-04-16,Bitcoin,20948.55,46344833,970856903544
2025-04-16,Ethereum,1283.31,75459319,96837726596
2025-04-16,Litecoin,2564.42,32764600,84022274268
2025-04-16,Ripple,2980.29,99577711,296770552548
2025-04-16,Dash,2176.37,92148449,200548923160
2025-04-17,Bitcoin,17250.91,6418538,110725605039
2025-04-17,Ethereum,1021.29,42450819,43354601699
2025-04-17,Litecoin,1098.25,1022477,1122937867
2025-04-17,Ripple,4575.02,84544062,386790450980
2025-04-17,Dash,3711.49,17613645,65372813060
2025-04-18,Bitcoin,6018.27,7692870,46297745109
2025-04-18,Ethereum,3620.17,92951988,336502327927
2025-04-18,Litecoin,2152.74,12794927,27544099606
2025-04-18,Ripple,2562.01,35534359,91039484471
2025-04-18,Dash,1874.19,62511732,117158683776
2025-04-19,Bitcoin,35935.93,11949756,429425650804
2025-04-19,Ethereum,178.05,99438700,17704821380
2025-04-19,Litecoin,1163.72,6329222,7365432514
2025-04-19,Ripple,949.46,4856827,4611351388
2025-04-19,Dash,1959.12,80437777,157586878310
2025-04-20,Bitcoin,17062.29,44974157,767362040430
2025-04-20,Ethereum,3377.97,51380513,173561641648
2025-04-20,Litecoin,4307.24,86737532,373599564839
2025-04-20,Ripple,49.65,78026584,3874213917
2025-04-20,Dash,2303.72,98895214,227827072104
2025-04-21,Bitcoin,24161.66,98702699,2384820597430
2025-04-21,Ethereum,3772.87,25611884,96630341743
2025-04-21,Litecoin,2692.02,99221428,267106174306
2025-04-21,Ripple,4287.67,10639322,45617874962
2025-04-21,Dash,3531.89,35212379,124366226272
2025-04-22,Bitcoin,349.21,40944616,14298367425
2025-04-22,Ethereum,1173.85,82068058,96335477455
2025-04-22,Litecoin,1686.72,82924846,139870938620
2025-04-22,Ripple,3.09,31474096,97243449
2025-04-22,Dash,1205.9,24123169,29090176352
2025-04-23,Bitcoin,3409.42,19525303,66570039185
2025-04-23,Ethereum,2777.79,29844746,82902506055
2025-04-23,Litecoin,2087.03,38309821,79953829259
2025-04-23,Ripple,4379.54,90624601,396893795888
2025-04-23,Dash,2464.84,33685439,83029068189
2025-04-24,Bitcoin,5340.12,95386885,509377843794
2025-04-24,Ethereum,301.23,30467377,9177648566
2025-04-24,Litecoin,1490.4,32719727,48765520848
2025-04-24,Ripple,821.52,78532982,64516241354
2025-04-24,Dash,612.58,63855759,39116573272
2025-04-25,Bitcoin,6192.39,7983028,49434015134
2025-04-25,Ethereum,4547.16,19822748,90137138301
2025-04-25,Litecoin,4106.27,54918456,225509935041
2025-04-25,Ripple,389.37,95589371,37220093381
2025-04-25,Dash,1234.88,86104889,106329303623
2025-04-26,Bitcoin,8440.58,85540345,722010419544
2025-04-26,Ethereum,66.24,51666265,3422515057
2025-04-26,Litecoin,3847.24,93544756,359888749375
2025-04-26,Ripple,4546.02,82142862,373423074250
2025-04-26,Dash,4440.97,20722749,92029063260
2025-04-27,Bitcoin,14209.29,29607884,420706902015
2025-04-27,Ethereum,1885.33,39938746,75297794555
2025-04-27,Litecoin,2722.82,16828097,45819914391
2025-04-27,Ripple,3456.26,17589087,60792532960
2025-04-27,Dash,1551.61,50831168,78870218602
2025-04-28,Bitcoin,39822.05,74207454,2955092830821
2025-04-28,Ethereum,3227.71,16421553,53003964669
2025-04-28,Litecoin,2735.27,9657204,26415079047
2025-04-28,Ripple,1886.88,41938136,79132153313
2025-04-28,Dash,199.15,28124822,5601148723
2025-04-29,Bitcoin,47782.48,95409628,4558908440030
2025-04-29,Ethereum,1761.7,5266911,9278716935
2025-04-29,Litecoin,895.56,39829562,35669634175
2025-04-29,Ripple,4738.9,14978707,70982651577
2025-04-29,Dash,3817.6,11759571,44893373481
2025-04-30,Bitcoin,49062.88,38780033,1902660154524
2025-04-30,Ethereum,3876.2,34916517,135343235354
2025-04-30,Litecoin,3138.38,20009592,62797736956
2025-04-30,Ripple,730.19,93868350,68541776760
2025-04-30,Dash,4588.24,88859425,407708779491
2025-05-01,Bitcoin,31271.71,81018553,2533588688397
2025-05-01,Ethereum,345.28,34144115,11789204308
2025-05-01,Litecoin,1568.58,63928887,100277845292
2025-05-01,Ripple,1779.85,15702171,27947561106
2025-05-01,Dash,2982.38,81624008,243433460910
2025-05-02,Bitcoin,19106.24,14094603,269294814520
2025-05-02,Ethereum,983.52,24510847,24106940749
2025-05-02,Litecoin,1499.56,64636712,96926496941
2025-05-02,Ripple,3004.77,69911906,210069011884
2025-05-02,Dash,1812.57,82575768,149674662219
2025-05-03,Bitcoin,10204.46,47435034,484049032752
2025-05-03,Ethereum,4004.71,18835706,75431606864
2025-05-03,Litecoin,549.4,88484713,48613906685
2025-05-03,Ripple,1714.71,68703142,117806241490
2025-05-03,Dash,126.84,69314642,8791902904
2025-05-04,Bitcoin,15805.13,6518345,103023308148
2025-05-04,Ethereum,3049.1,24839578,75738426851
2025-05-04,Litecoin,1934.1,8977500,17363361377
2025-05-04,Ripple,735.9,30499746,22444810256
2025-05-04,Dash,448.89,91171800,40925975084
2025-05-05,Bitcoin,302.45,48902162,14790534815
2025-05-05,Ethereum,616.32,31460230,19389725095
2025-05-05,Litecoin,4630.31,17007761,78751123036
2025-05-05,Ripple,4829.17,21373643,103216850581
2025-05-05,Dash,3707.86,55121049,204380934356
2025-05-06,Bitcoin,44223.95,55845332,2469701067649
2025-05-06,Ethereum,2672.84,20350342,54393261931
2025-05-06,Litecoin,831.23,91732426,76250761615
2025-05-06,Ripple,1639.26,37836143,62023208459
2025-05-06,Dash,3799.14,34543525,131235766444
2025-05-07,Bitcoin,47603.13,74054849,3525242397452
2025-05-07,Ethereum,2987.19,88208621,263495598867
2025-05-07,Litecoin,248.12,26449207,6562698291
2025-05-07,Ripple,2325.24,23470875,54575304909
2025-05-07,Dash,3719.55,92001595,342204675192
2025-05-08,Bitcoin,21188.56,34871127,738869101634
2025-05-08,Ethereum,4807.76,45040391,216543277165
2025-05-08,Litecoin,2445.29,35813337,87574106646
2025-05-08,Ripple,4547.75,57326593,260707093453
2025-05-08,Dash,3810.9,81368865,310088341057
2025-05-09,Bitcoin,17092.52,43935739,750972402382
2025-05-09,Ethereum,4242.37,36962280,156807815790
2025-05-09,Litecoin,3969.7,94158240,373779614212
2025-05-09,Ripple,3116.09,74421101,231902816128
2025-05-09,Dash,4025.51,84658925,340795015783
2025-05-10,Bitcoin,19752.73,6075082,119999447658
2025-05-10,Ethereum,2009.44,67701867,136042918233
2025-05-10,Litecoin,2251.81,75147352,169217325143
2025-05-10,Ripple,1784.98,63839670,113952307414
2025-05-10,Dash,932.18,75187574,70088381687
2025-05-11,Bitcoin,27284.84,21202374,578503477004
2025-05-11,Ethereum,1459.63,75112262,109635861556
2025-05-11,Litecoin,2413.06,22387113,54021399322
2025-05-11,Ripple,4836.36,71797377,347237906381
2025-05-11,Dash,4785.68,43283399,207140432151
2025-05-12,Bitcoin,23755.07,89897566,2135522939975
2025-05-12,Ethereum,2625.29,71020612,186450001232
2025-05-12,Litecoin,1260.94,45225920,57027134542
2025-05-12,Ripple,617.34,21392024,13206087303
2025-05-12,Dash,4.82,4887240,23541748
2025-05-13,Bitcoin,48864.19,24993016,1221263559368
2025-05-13,Ethereum,3316.59,84070870,278828373319
2025-05-13,Litecoin,2753.35,16161306,44497685757
2025-05-13,Ripple,3640.61,60424890,219983419563
2025-05-13,Dash,3656.28,77204916,282282775272
2025-05-14,Bitcoin,48770.52,57782765,2818095531283
2025-05-14,Ethereum,1708.27,65197991,111375863547
2025-05-14,Litecoin,342.3,89842335,30752734817
2025-05-14,Ripple,596.99,33456441,19973265020
2025-05-14,Dash,4078.75,60133925,245270967538
